GLAM Project
NASA/GSFC/GIMMS
USDA/FAS/IPAD
Created on 2023-02-06 04:17:33 UTC

DB VERSION,v11
SAT,Terra EOS AM
PRODUCT,MODIS NDVI 8-day
MEAN,2001-2021
MASK,MOD44W_2009_land
SHAPE,ADM
ID(s),38806
MAX SAMPLE COUNT,11799633

ORDINAL DATE,START DATE,END DATE,SOURCE,SAMPLE VALUE,SAMPLE COUNT,MEAN VALUE,MEAN COUNT,ANOM VALUE,MIN VALUE,MAX VALUE
2004-081,2004-03-21,2004-03-28,STD,0.306,11739235,0.326,11799633,-0.020,0.262,0.390
2004-089,2004-03-29,2004-04-05,STD,0.305,11062591,0.345,11799633,-0.040,0.296,0.402
2004-097,2004-04-06,2004-04-13,STD,0.338,10695237,0.360,11799633,-0.022,0.285,0.415
2004-105,2004-04-14,2004-04-21,STD,0.365,10850404,0.374,11799633,-0.009,0.306,0.453
2004-113,2004-04-22,2004-04-29,STD,0.392,10159161,0.398,11799633,-0.006,0.336,0.478
2004-121,2004-04-30,2004-05-07,STD,0.440,11209428,0.428,11799633,0.012,0.361,0.538
2004-129,2004-05-08,2004-05-15,STD,0.454,10321393,0.468,11799633,-0.014,0.397,0.608
2004-137,2004-05-16,2004-05-23,STD,0.469,11688725,0.501,11799633,-0.032,0.386,0.612
2004-145,2004-05-24,2004-05-31,STD,0.486,10467826,0.543,11799633,-0.057,0.473,0.630
2004-153,2004-06-01,2004-06-08,STD,0.532,11483380,0.568,11799633,-0.036,0.484,0.653
2004-161,2004-06-09,2004-06-16,STD,0.565,9096740,0.589,11799633,-0.024,0.503,0.650
2004-169,2004-06-17,2004-06-24,STD,0.578,11061604,0.620,11799633,-0.042,0.550,0.690
2004-177,2004-06-25,2004-07-02,STD,0.611,10130342,0.651,11799621,-0.040,0.562,0.769
2004-185,2004-07-03,2004-07-10,STD,0.615,9975599,0.671,11799622,-0.056,0.590,0.738
2004-193,2004-07-11,2004-07-18,STD,0.621,10796539,0.683,11799633,-0.062,0.612,0.772
2004-201,2004-07-19,2004-07-26,STD,0.638,10053946,0.701,11799472,-0.063,0.638,0.763
2004-209,2004-07-27,2004-08-03,STD,0.674,9778565,0.714,11799633,-0.040,0.652,0.764
2004-217,2004-08-04,2004-08-11,STD,0.650,4820642,0.720,11799625,-0.070,0.650,0.766
2004-225,2004-08-12,2004-08-19,STD,0.717,7395036,0.723,11799629,-0.006,0.664,0.765
2004-233,2004-08-20,2004-08-27,STD,0.708,9232466,0.725,11799633,-0.017,0.674,0.766
2004-241,2004-08-28,2004-09-04,STD,0.697,10919554,0.716,11799633,-0.019,0.679,0.762
2004-249,2004-09-05,2004-09-12,STD,0.690,10930248,0.707,11799633,-0.017,0.667,0.753
