GLAM Project
NASA/GSFC/GIMMS
USDA/FAS/IPAD
Created on 2023-02-06 04:11:22 UTC

DB VERSION,v11
SAT,Terra EOS AM
PRODUCT,MODIS NDVI 8-day
MEAN,2001-2021
MASK,MOD44W_2009_land
SHAPE,ADM
ID(s),28603
MAX SAMPLE COUNT,467276

ORDINAL DATE,START DATE,END DATE,SOURCE,SAMPLE VALUE,SAMPLE COUNT,MEAN VALUE,MEAN COUNT,ANOM VALUE,MIN VALUE,MAX VALUE
2004-017,2004-01-17,2004-01-24,STD,0.695,236968,0.693,467276,0.002,0.645,0.750
2004-025,2004-01-25,2004-02-01,STD,0.702,416905,0.677,467276,0.025,0.623,0.730
2004-033,2004-02-02,2004-02-09,STD,0.660,335083,0.672,467276,-0.012,0.617,0.740
2004-041,2004-02-10,2004-02-17,STD,0.667,360432,0.662,467276,0.005,0.588,0.725
2004-049,2004-02-18,2004-02-25,STD,0.660,203250,0.663,467276,-0.003,0.622,0.725
2004-057,2004-02-26,2004-03-04,STD,0.667,333952,0.660,467276,0.007,0.610,0.720
2004-065,2004-03-05,2004-03-12,STD,0.610,189700,0.664,467276,-0.054,0.610,0.735
2004-073,2004-03-13,2004-03-20,STD,0.653,291008,0.665,467276,-0.012,0.609,0.719
2004-081,2004-03-21,2004-03-28,STD,0.669,157874,0.692,467128,-0.023,0.647,0.734
2004-089,2004-03-29,2004-04-05,STD,0.704,50367,0.704,466127,0.000,0.668,0.749
2004-097,2004-04-06,2004-04-13,STD,0.729,43658,0.710,462407,0.019,0.677,0.766
2004-105,2004-04-14,2004-04-21,STD,0.728,247371,0.719,465608,0.009,0.672,0.781
2004-113,2004-04-22,2004-04-29,STD,0.719,55010,0.716,464132,0.003,0.678,0.748
2004-121,2004-04-30,2004-05-07,STD,0.714,233880,0.712,463474,0.002,0.669,0.765
2004-129,2004-05-08,2004-05-15,STD,0.724,358996,0.713,466763,0.011,0.644,0.740
2004-137,2004-05-16,2004-05-23,STD,0.699,414309,0.698,467077,0.001,0.602,0.729
2004-145,2004-05-24,2004-05-31,STD,0.649,400127,0.676,467276,-0.027,0.603,0.714
2004-153,2004-06-01,2004-06-08,STD,0.629,462687,0.663,467276,-0.034,0.584,0.690
2004-161,2004-06-09,2004-06-16,STD,0.591,463864,0.641,467276,-0.050,0.565,0.676
2004-169,2004-06-17,2004-06-24,STD,0.565,461203,0.621,467276,-0.056,0.523,0.666
2004-177,2004-06-25,2004-07-02,STD,0.550,465644,0.596,467276,-0.046,0.519,0.637
2004-185,2004-07-03,2004-07-10,STD,0.515,467218,0.573,467276,-0.058,0.489,0.620
2004-193,2004-07-11,2004-07-18,STD,0.490,464990,0.549,467276,-0.059,0.475,0.591
2004-201,2004-07-19,2004-07-26,STD,0.477,465114,0.530,467276,-0.053,0.456,0.571
2004-209,2004-07-27,2004-08-03,STD,0.461,449710,0.517,467276,-0.056,0.455,0.558
2004-217,2004-08-04,2004-08-11,STD,0.452,461483,0.496,467276,-0.044,0.427,0.544
2004-225,2004-08-12,2004-08-19,STD,0.463,460965,0.488,467276,-0.025,0.448,0.550
2004-233,2004-08-20,2004-08-27,STD,0.441,466492,0.481,467276,-0.040,0.425,0.531
2004-241,2004-08-28,2004-09-04,STD,0.419,462371,0.475,467276,-0.056,0.399,0.515
2004-249,2004-09-05,2004-09-12,STD,0.468,442450,0.478,467276,-0.010,0.390,0.542
2004-257,2004-09-13,2004-09-20,STD,0.449,462580,0.481,467276,-0.032,0.395,0.529
2004-265,2004-09-21,2004-09-28,STD,0.462,459663,0.479,467276,-0.017,0.398,0.552
2004-273,2004-09-29,2004-10-06,STD,0.495,199279,0.492,467276,0.003,0.413,0.576
2004-281,2004-10-07,2004-10-14,STD,0.479,418313,0.502,467276,-0.023,0.394,0.620
2004-289,2004-10-15,2004-10-22,STD,0.501,405711,0.527,467198,-0.026,0.424,0.620
2004-297,2004-10-23,2004-10-30,STD,0.527,91120,0.555,467086,-0.028,0.453,0.654
2004-305,2004-10-31,2004-11-07,STD,0.585,79571,0.583,466789,0.002,0.456,0.680
2004-313,2004-11-08,2004-11-15,STD,0.610,279197,0.605,465336,0.005,0.539,0.707
2004-321,2004-11-16,2004-11-23,STD,0.642,166972,0.642,466229,0.000,0.562,0.698
2004-329,2004-11-24,2004-12-01,STD,0.659,285851,0.659,465061,0.000,0.590,0.721
2004-337,2004-12-02,2004-12-09,STD,0.687,84426,0.673,464683,0.014,0.628,0.720
2004-345,2004-12-10,2004-12-17,STD,0.718,246658,0.693,466814,0.025,0.632,0.737
2004-353,2004-12-18,2004-12-25,STD,0.709,262336,0.686,466987,0.023,0.635,0.721
2004-361,2004-12-26,2005-01-02,STD,0.726,434675,0.696,466703,0.030,0.649,0.746
2005-001,2005-01-01,2005-01-08,STD,0.702,362474,0.697,467157,0.005,0.636,0.748
2005-009,2005-01-09,2005-01-16,STD,0.691,272805,0.686,467215,0.005,0.636,0.742
2005-017,2005-01-17,2005-01-24,STD,0.682,303808,0.693,467276,-0.011,0.645,0.750
2005-025,2005-01-25,2005-02-01,STD,0.641,91644,0.677,467276,-0.036,0.623,0.730
2005-033,2005-02-02,2005-02-09,STD,0.640,94260,0.672,467276,-0.032,0.617,0.740
2005-041,2005-02-10,2005-02-17,STD,0.672,427898,0.662,467276,0.010,0.588,0.725
2005-049,2005-02-18,2005-02-25,STD,0.639,453613,0.663,467276,-0.024,0.622,0.725
2005-057,2005-02-26,2005-03-05,STD,0.640,284568,0.660,467276,-0.020,0.610,0.720
2005-065,2005-03-06,2005-03-13,STD,0.620,445438,0.664,467276,-0.044,0.610,0.735
2005-073,2005-03-14,2005-03-21,STD,0.676,129668,0.665,467276,0.011,0.609,0.719
2005-081,2005-03-22,2005-03-29,STD,0.695,94343,0.692,467128,0.003,0.647,0.734
2005-089,2005-03-30,2005-04-06,STD,0.670,344759,0.704,466127,-0.034,0.668,0.749
2005-097,2005-04-07,2005-04-14,STD,0.707,126749,0.710,462407,-0.003,0.677,0.766
2005-105,2005-04-15,2005-04-22,STD,0.697,186915,0.719,465608,-0.022,0.672,0.781
2005-113,2005-04-23,2005-04-30,STD,0.682,177939,0.716,464132,-0.034,0.678,0.748
2005-121,2005-05-01,2005-05-08,STD,0.715,318553,0.712,463474,0.003,0.669,0.765
2005-129,2005-05-09,2005-05-16,STD,0.700,337211,0.713,466763,-0.013,0.644,0.740
2005-137,2005-05-17,2005-05-24,STD,0.691,212373,0.698,467077,-0.007,0.602,0.729
2005-145,2005-05-25,2005-06-01,STD,0.692,201397,0.676,467276,0.016,0.603,0.714
2005-153,2005-06-02,2005-06-09,STD,0.661,316421,0.663,467276,-0.002,0.584,0.690
2005-161,2005-06-10,2005-06-17,STD,0.654,458376,0.641,467276,0.013,0.565,0.676
2005-169,2005-06-18,2005-06-25,STD,0.639,400651,0.621,467276,0.018,0.523,0.666
2005-177,2005-06-26,2005-07-03,STD,0.595,455616,0.596,467276,-0.001,0.519,0.637
2005-185,2005-07-04,2005-07-11,STD,0.569,459937,0.573,467276,-0.004,0.489,0.620
2005-193,2005-07-12,2005-07-19,STD,0.553,466053,0.549,467276,0.004,0.475,0.591
2005-201,2005-07-20,2005-07-27,STD,0.522,463293,0.530,467276,-0.008,0.456,0.571
2005-209,2005-07-28,2005-08-04,STD,0.504,465520,0.517,467276,-0.013,0.455,0.558
2005-217,2005-08-05,2005-08-12,STD,0.471,462790,0.496,467276,-0.025,0.427,0.544
2005-225,2005-08-13,2005-08-20,STD,0.480,344323,0.488,467276,-0.008,0.448,0.550
2005-233,2005-08-21,2005-08-28,STD,0.481,466759,0.481,467276,0.000,0.425,0.531
2005-241,2005-08-29,2005-09-05,STD,0.469,466473,0.475,467276,-0.006,0.399,0.515
2005-249,2005-09-06,2005-09-13,STD,0.470,450967,0.478,467276,-0.008,0.390,0.542
2005-257,2005-09-14,2005-09-21,STD,0.472,425292,0.481,467276,-0.009,0.395,0.529
2005-265,2005-09-22,2005-09-29,STD,0.461,457457,0.479,467276,-0.018,0.398,0.552
2005-273,2005-09-30,2005-10-07,STD,0.448,409135,0.492,467276,-0.044,0.413,0.576
2005-281,2005-10-08,2005-10-15,STD,0.479,461154,0.502,467276,-0.023,0.394,0.620
2005-289,2005-10-16,2005-10-23,STD,0.478,240845,0.527,467198,-0.049,0.424,0.620
2005-297,2005-10-24,2005-10-31,STD,0.491,356454,0.555,467086,-0.064,0.453,0.654
2005-305,2005-11-01,2005-11-08,STD,0.536,217336,0.583,466789,-0.047,0.456,0.680
2005-313,2005-11-09,2005-11-16,STD,0.539,313207,0.605,465336,-0.066,0.539,0.707
2005-321,2005-11-17,2005-11-24,STD,0.562,321374,0.642,466229,-0.080,0.562,0.698
2005-329,2005-11-25,2005-12-02,STD,0.613,275215,0.659,465061,-0.046,0.590,0.721
2005-337,2005-12-03,2005-12-10,STD,0.628,380390,0.673,464683,-0.045,0.628,0.720
2005-345,2005-12-11,2005-12-18,STD,0.632,367051,0.693,466814,-0.061,0.632,0.737
2005-353,2005-12-19,2005-12-26,STD,0.635,369082,0.686,466987,-0.051,0.635,0.721
2005-361,2005-12-27,2006-01-03,STD,0.649,417084,0.696,466703,-0.047,0.649,0.746
2006-001,2006-01-01,2006-01-08,STD,0.636,231944,0.697,467157,-0.061,0.636,0.748
2006-009,2006-01-09,2006-01-16,STD,0.654,154922,0.686,467215,-0.032,0.636,0.742
2006-017,2006-01-17,2006-01-24,STD,0.657,236409,0.693,467276,-0.036,0.645,0.750
2006-025,2006-01-25,2006-02-01,STD,0.629,436596,0.677,467276,-0.048,0.623,0.730
2006-033,2006-02-02,2006-02-09,STD,0.617,372874,0.672,467276,-0.055,0.617,0.740
2006-041,2006-02-10,2006-02-17,STD,0.588,434056,0.662,467276,-0.074,0.588,0.725
2006-049,2006-02-18,2006-02-25,STD,0.684,169876,0.663,467276,0.021,0.622,0.725
2006-057,2006-02-26,2006-03-05,STD,0.659,459772,0.660,467276,-0.001,0.610,0.720
2006-065,2006-03-06,2006-03-13,STD,0.622,340064,0.664,467276,-0.042,0.610,0.735
2006-073,2006-03-14,2006-03-21,STD,0.655,132335,0.665,467276,-0.010,0.609,0.719
2006-081,2006-03-22,2006-03-29,STD,0.697,304774,0.692,467128,0.005,0.647,0.734
2006-089,2006-03-30,2006-04-06,STD,0.673,203102,0.704,466127,-0.031,0.668,0.749
2006-097,2006-04-07,2006-04-14,STD,0.689,127104,0.710,462407,-0.021,0.677,0.766
2006-105,2006-04-15,2006-04-22,STD,0.716,214101,0.719,465608,-0.003,0.672,0.781
2006-113,2006-04-23,2006-04-30,STD,0.714,187680,0.716,464132,-0.002,0.678,0.748
2006-121,2006-05-01,2006-05-08,STD,0.708,193219,0.712,463474,-0.004,0.669,0.765
2006-129,2006-05-09,2006-05-16,STD,0.708,12343,0.713,466763,-0.005,0.644,0.740
2006-137,2006-05-17,2006-05-24,STD,0.721,372923,0.698,467077,0.023,0.602,0.729
2006-145,2006-05-25,2006-06-01,STD,0.681,209778,0.676,467276,0.005,0.603,0.714
2006-153,2006-06-02,2006-06-09,STD,0.672,424021,0.663,467276,0.009,0.584,0.690
2006-161,2006-06-10,2006-06-17,STD,0.645,464227,0.641,467276,0.004,0.565,0.676
2006-169,2006-06-18,2006-06-25,STD,0.612,455165,0.621,467276,-0.009,0.523,0.666
2006-177,2006-06-26,2006-07-03,STD,0.583,455858,0.596,467276,-0.013,0.519,0.637
2006-185,2006-07-04,2006-07-11,STD,0.561,466538,0.573,467276,-0.012,0.489,0.620
2006-193,2006-07-12,2006-07-19,STD,0.549,460882,0.549,467276,0.000,0.475,0.591
2006-201,2006-07-20,2006-07-27,STD,0.521,435139,0.530,467276,-0.009,0.456,0.571
2006-209,2006-07-28,2006-08-04,STD,0.514,378415,0.517,467276,-0.003,0.455,0.558
2006-217,2006-08-05,2006-08-12,STD,0.496,393115,0.496,467276,0.000,0.427,0.544
2006-225,2006-08-13,2006-08-20,STD,0.495,467081,0.488,467276,0.007,0.448,0.550
2006-233,2006-08-21,2006-08-28,STD,0.480,467273,0.481,467276,-0.001,0.425,0.531
2006-241,2006-08-29,2006-09-05,STD,0.467,446407,0.475,467276,-0.008,0.399,0.515
2006-249,2006-09-06,2006-09-13,STD,0.444,466967,0.478,467276,-0.034,0.390,0.542
2006-257,2006-09-14,2006-09-21,STD,0.437,224868,0.481,467276,-0.044,0.395,0.529
2006-265,2006-09-22,2006-09-29,STD,0.453,424962,0.479,467276,-0.026,0.398,0.552
2006-273,2006-09-30,2006-10-07,STD,0.488,424903,0.492,467276,-0.004,0.413,0.576
2006-281,2006-10-08,2006-10-15,STD,0.466,431491,0.502,467276,-0.036,0.394,0.620
2006-289,2006-10-16,2006-10-23,STD,0.472,408019,0.527,467198,-0.055,0.424,0.620
2006-297,2006-10-24,2006-10-31,STD,0.515,204279,0.555,467086,-0.040,0.453,0.654
2006-305,2006-11-01,2006-11-08,STD,0.549,44127,0.583,466789,-0.034,0.456,0.680
